motif_id	cisbp_tf_id	archive_motif_id	tf_status	tf_name	source_file	alternative_count	alternatives	status
M10371_2.00	T094786_3.10	M10371_3.10	I	ZIC2	TF_Information_all_motifs_plus.txt	4	T094941_3.10;T094981_3.10;T094989_3.10;T095137_3.10	AMBIGUOUS
M10375_2.00	T094797_3.10	M10375_3.10	I	ZFY	TF_Information_all_motifs.txt	1	T094775_3.10	AMBIGUOUS
M10376_2.00	T159918_3.10	M10376_3.10	D	NFYA	TF_Information.txt	0		OK
M10378_2.00	T166060_3.10	M10378_3.10	D	RBPJ	TF_Information.txt	0		OK
M10388_2.00	T172616_3.10	M10388_3.10	D	E2F1	TF_Information.txt	5	T172615_3.10;T172617_3.10;T172620_3.10;T172622_3.10;T172625_3.10	AMBIGUOUS
M10391_2.00	T172621_3.10	M10391_3.10	D	E2F7	TF_Information.txt	1	T172619_3.10	AMBIGUOUS
M10405_2.00	T176113_3.10	M10405_3.10	D	SPI1	TF_Information.txt	3	T176125_3.10;T176134_3.10;T176138_3.10	AMBIGUOUS
M10415_2.00	T176129_3.10	M10415_3.10	D	ERG	TF_Information.txt	18	T176137_3.10;T176111_3.10;T176114_3.10;T176115_3.10;T176116_3.10;T176117_3.10;T176118_3.10;T176119_3.10;T176120_3.10;T176122_3.10;T176123_3.10;T176127_3.10;T176128_3.10;T176130_3.10;T176131_3.10;T176133_3.10;T176135_3.10;T176136_3.10	AMBIGUOUS
M10416_2.00	T176130_3.10	M10416_3.10	D	ETS2	TF_Information.txt	18	T176137_3.10;T176111_3.10;T176114_3.10;T176115_3.10;T176116_3.10;T176117_3.10;T176118_3.10;T176119_3.10;T176120_3.10;T176122_3.10;T176123_3.10;T176127_3.10;T176128_3.10;T176129_3.10;T176131_3.10;T176133_3.10;T176135_3.10;T176136_3.10	AMBIGUOUS
M10422_2.00	T176138_3.10	M10422_3.10	D	SPIB	TF_Information.txt	2	T176113_3.10;T176134_3.10	AMBIGUOUS
M10423_2.00	T176113_3.10	M10423_3.10	I	SPI1	TF_Information_all_motifs_plus.txt	3	T176125_3.10;T176134_3.10;T176138_3.10	AMBIGUOUS
M10424_2.00	T176112_3.10	M10424_3.10	I	ETV7	TF_Information_all_motifs_plus.txt	7	T176114_3.10;T176117_3.10;T176120_3.10;T176124_3.10;T176125_3.10;T176126_3.10;T176132_3.10	AMBIGUOUS
M10425_2.00	T176137_3.10	M10425_3.10	I	ETV3L	TF_Information_all_motifs.txt	18	T176111_3.10;T176114_3.10;T176115_3.10;T176116_3.10;T176117_3.10;T176118_3.10;T176119_3.10;T176120_3.10;T176122_3.10;T176123_3.10;T176127_3.10;T176128_3.10;T176129_3.10;T176130_3.10;T176131_3.10;T176133_3.10;T176135_3.10;T176136_3.10	AMBIGUOUS
M10426_2.00	T176113_3.10	M10426_3.10	I	SPI1	TF_Information_all_motifs_plus.txt	2	T176134_3.10;T176138_3.10	AMBIGUOUS
M10436_2.00	T176137_3.10	M10436_3.10	I	ETV3L	TF_Information_all_motifs.txt	18	T176111_3.10;T176114_3.10;T176115_3.10;T176116_3.10;T176117_3.10;T176118_3.10;T176119_3.10;T176120_3.10;T176122_3.10;T176123_3.10;T176127_3.10;T176128_3.10;T176129_3.10;T176130_3.10;T176131_3.10;T176133_3.10;T176135_3.10;T176136_3.10	AMBIGUOUS
M10438_2.00	T176137_3.10	M10438_3.10	I	ETV3L	TF_Information_all_motifs.txt	20	T176111_3.10;T176112_3.10;T176114_3.10;T176115_3.10;T176116_3.10;T176117_3.10;T176118_3.10;T176119_3.10;T176120_3.10;T176121_3.10;T176122_3.10;T176123_3.10;T176124_3.10;T176125_3.10;T176126_3.10;T176127_3.10;T176128_3.10;T176129_3.10;T176130_3.10;T176131_3.10	AMBIGUOUS
M10439_2.00	T176137_3.10	M10439_3.10	I	ETV3L	TF_Information_all_motifs.txt	19	T176111_3.10;T176114_3.10;T176115_3.10;T176116_3.10;T176117_3.10;T176118_3.10;T176119_3.10;T176120_3.10;T176122_3.10;T176123_3.10;T176126_3.10;T176127_3.10;T176128_3.10;T176129_3.10;T176130_3.10;T176131_3.10;T176133_3.10;T176135_3.10;T176136_3.10	AMBIGUOUS
M10440_2.00	T176137_3.10	M10440_3.10	I	ETV3L	TF_Information_all_motifs.txt	19	T176111_3.10;T176114_3.10;T176115_3.10;T176116_3.10;T176117_3.10;T176118_3.10;T176119_3.10;T176120_3.10;T176122_3.10;T176123_3.10;T176124_3.10;T176127_3.10;T176128_3.10;T176129_3.10;T176130_3.10;T176131_3.10;T176133_3.10;T176135_3.10;T176136_3.10	AMBIGUOUS
M10444_2.00	T185766_3.10	M10444_3.10	D	FOXP1	TF_Information.txt	6	T185759_3.10;T185769_3.10;T185772_3.10;T185775_3.10;T185788_3.10;T185801_3.10	AMBIGUOUS
M10445_2.00	T185767_3.10	M10445_3.10	D	FOXO3	TF_Information.txt	4	T185772_3.10;T185776_3.10;T185792_3.10;T185802_3.10	AMBIGUOUS
M10469_2.00	T185781_3.10	M10469_3.10	I	FOXD4	TF_Information_all_motifs.txt	20	T185793_3.10;T185799_3.10;T185804_3.10;T185805_3.10;T185807_3.10;T185761_3.10;T185763_3.10;T185772_3.10;T185773_3.10;T185775_3.10;T185780_3.10;T185785_3.10;T185787_3.10;T185788_3.10;T185789_3.10;T185790_3.10;T185791_3.10;T185794_3.10;T185795_3.10;T185798_3.10	AMBIGUOUS
M10470_2.00	T185781_3.10	M10470_3.10	I	FOXD4	TF_Information_all_motifs.txt	19	T185793_3.10;T185799_3.10;T185804_3.10;T185805_3.10;T185807_3.10;T185761_3.10;T185763_3.10;T185773_3.10;T185780_3.10;T185785_3.10;T185787_3.10;T185788_3.10;T185789_3.10;T185790_3.10;T185791_3.10;T185794_3.10;T185795_3.10;T185798_3.10;T185806_3.10	AMBIGUOUS
M10488_2.00	T209775_3.10	M10488_3.10	D	HOXA9	TF_Information.txt	19	T209903_3.10;T209938_3.10;T209765_3.10;T209769_3.10;T209789_3.10;T209790_3.10;T209800_3.10;T209816_3.10;T209817_3.10;T209822_3.10;T209824_3.10;T209833_3.10;T209834_3.10;T209835_3.10;T209901_3.10;T209910_3.10;T209922_3.10;T209923_3.10;T209952_3.10	AMBIGUOUS
M10493_2.00	T209793_3.10	M10493_3.10	D	NOBOX	TF_Information.txt	1	T209875_3.10	AMBIGUOUS
M10494_2.00	T209795_3.10	M10494_3.10	D	LHX2	TF_Information.txt	20	T209902_3.10;T209958_3.10;T209764_3.10;T209771_3.10;T209776_3.10;T209778_3.10;T209793_3.10;T209796_3.10;T209797_3.10;T209802_3.10;T209811_3.10;T209812_3.10;T209814_3.10;T209820_3.10;T209821_3.10;T209826_3.10;T209843_3.10;T209845_3.10;T209848_3.10;T209850_3.10	AMBIGUOUS
M10521_2.00	T209925_3.10	M10521_3.10	D	NKX2-5	TF_Information.txt	6	T209919_3.10;T209815_3.10;T209828_3.10;T209829_3.10;T209846_3.10;T209847_3.10	AMBIGUOUS
M10526_2.00	T209959_3.10	M10526_3.10	D	HNF1B	TF_Information.txt	2	T209844_3.10;T209858_3.10	AMBIGUOUS
M10527_2.00	T209902_3.10	M10527_3.10	I	OTP	TF_Information_all_motifs.txt	20	T209958_3.10;T209764_3.10;T209771_3.10;T209776_3.10;T209778_3.10;T209793_3.10;T209795_3.10;T209796_3.10;T209797_3.10;T209802_3.10;T209811_3.10;T209812_3.10;T209814_3.10;T209820_3.10;T209821_3.10;T209826_3.10;T209843_3.10;T209845_3.10;T209848_3.10;T209850_3.10	AMBIGUOUS
M10528_2.00	T209938_3.10	M10528_3.10	I	HOXC6	TF_Information_all_motifs.txt	17	T209765_3.10;T209769_3.10;T209775_3.10;T209790_3.10;T209800_3.10;T209816_3.10;T209824_3.10;T209825_3.10;T209833_3.10;T209834_3.10;T209835_3.10;T209896_3.10;T209901_3.10;T209910_3.10;T209922_3.10;T209923_3.10;T209952_3.10	AMBIGUOUS
M10530_2.00	T209950_3.10	M10530_3.10	I	NKX1-2	TF_Information_all_motifs.txt	20	T209951_3.10;T209953_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209794_3.10;T209801_3.10;T209802_3.10;T209805_3.10;T209810_3.10;T209811_3.10	AMBIGUOUS
M10537_2.00	T209844_3.10	M10537_3.10	I	HNF1A	TF_Information_all_motifs_plus.txt	2	T209858_3.10;T209959_3.10	AMBIGUOUS
M10540_2.00	T209772_3.10	M10540_3.10	I	GSC2	TF_Information_all_motifs_plus.txt	10	T209774_3.10;T209782_3.10;T209799_3.10;T209809_3.10;T209841_3.10;T209876_3.10;T209887_3.10;T209917_3.10;T209937_3.10;T209942_3.10	AMBIGUOUS
M10548_2.00	T209919_3.10	M10548_3.10	I	NKX2-6	TF_Information_all_motifs.txt	6	T209815_3.10;T209828_3.10;T209829_3.10;T209846_3.10;T209847_3.10;T209925_3.10	AMBIGUOUS
M10549_2.00	T209844_3.10	M10549_3.10	I	HNF1A	TF_Information_all_motifs_plus.txt	2	T209858_3.10;T209959_3.10	AMBIGUOUS
M10550_2.00	T209902_3.10	M10550_3.10	I	OTP	TF_Information_all_motifs.txt	20	T209903_3.10;T209938_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209958_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209789_3.10;T209790_3.10;T209792_3.10	AMBIGUOUS
M10556_2.00	T209777_3.10	M10556_3.10	I	SIX4	TF_Information_all_motifs_plus.txt	3	T209830_3.10;T209900_3.10;T209913_3.10	AMBIGUOUS
M10558_2.00	T209860_3.10	M10558_3.10	I	NKX6-2	TF_Information_all_motifs_plus.txt	2	T209874_3.10;T209881_3.10	AMBIGUOUS
M10562_2.00	T209902_3.10	M10562_3.10	I	OTP	TF_Information_all_motifs.txt	20	T209903_3.10;T209938_3.10;T209950_3.10;T209951_3.10;T209766_3.10;T209770_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209789_3.10;T209790_3.10;T209792_3.10;T209794_3.10;T209800_3.10;T209808_3.10;T209811_3.10;T209816_3.10;T209817_3.10;T209818_3.10;T209819_3.10	AMBIGUOUS
M10563_2.00	T209784_3.10	M10563_3.10	I	PBX4	TF_Information_all_motifs_plus.txt	3	T209890_3.10;T209930_3.10;T209941_3.10	AMBIGUOUS
M10565_2.00	T209902_3.10	M10565_3.10	I	OTP	TF_Information_all_motifs.txt	20	T209950_3.10;T209951_3.10;T209958_3.10;T209764_3.10;T209766_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209795_3.10;T209796_3.10;T209797_3.10;T209802_3.10;T209810_3.10;T209811_3.10	AMBIGUOUS
M10570_2.00	T209803_3.10	M10570_3.10	I	NKX3-2	TF_Information_all_motifs_plus.txt	1	T209889_3.10	AMBIGUOUS
M10571_2.00	T209930_3.10	M10571_3.10	I	PBX1	TF_Information_all_motifs_plus.txt	0		OK
M10572_2.00	T209903_3.10	M10572_3.10	I	HOXC5	TF_Information_all_motifs.txt	20	T209938_3.10;T209769_3.10;T209775_3.10;T209789_3.10;T209790_3.10;T209800_3.10;T209816_3.10;T209817_3.10;T209822_3.10;T209833_3.10;T209834_3.10;T209837_3.10;T209853_3.10;T209895_3.10;T209901_3.10;T209910_3.10;T209922_3.10;T209923_3.10;T209924_3.10;T209936_3.10	AMBIGUOUS
M10574_2.00	T237339_3.10	M10574_3.10	D	PAX6	TF_Information.txt	2	T237341_3.10;T237342_3.10	AMBIGUOUS
M10575_2.00	T237339_3.10	M10575_3.10	I	PAX6	TF_Information_all_motifs_plus.txt	2	T237341_3.10;T237342_3.10	AMBIGUOUS
M10576_2.00	T238188_3.10	M10576_3.10	D	POU2F2	TF_Information.txt	0		OK
M10577_2.00	T238193_3.10	M10577_3.10	D	POU2F1	TF_Information.txt	0		OK
M10578_2.00	T238196_3.10	M10578_3.10	D	POU3F2	TF_Information.txt	0		OK
M10579_2.00	T238197_3.10	M10579_3.10	D	POU3F1	TF_Information.txt	0		OK
M10580_2.00	T238200_3.10	M10580_3.10	D	POU5F1	TF_Information.txt	0		OK
M10582_2.00	T238188_3.10	M10582_3.10	I	POU2F2	TF_Information_all_motifs_plus.txt	0		OK
M10586_2.00	T238196_3.10	M10586_3.10	I	POU3F2	TF_Information_all_motifs_plus.txt	0		OK
M10587_2.00	T240222_3.10	M10587_3.10	D	HSF2	TF_Information.txt	2	T240223_3.10;T240228_3.10	AMBIGUOUS
M10588_2.00	T240228_3.10	M10588_3.10	D	HSF1	TF_Information.txt	2	T240222_3.10;T240223_3.10	AMBIGUOUS
M10592_2.00	T244079_3.10	M10592_3.10	D	IRF3	TF_Information.txt	0		OK
M10594_2.00	T244082_3.10	M10594_3.10	D	IRF8	TF_Information.txt	1	T244081_3.10	AMBIGUOUS
M10595_2.00	T244083_3.10	M10595_3.10	D	IRF2	TF_Information.txt	1	T244078_3.10	AMBIGUOUS
M10596_2.00	T244084_3.10	M10596_3.10	D	IRF7	TF_Information.txt	0		OK
M10601_2.00	T244081_3.10	M10601_3.10	I	IRF4	TF_Information_all_motifs_plus.txt	1	T244082_3.10	AMBIGUOUS
M10605_2.00	T253655_3.10	M10605_3.10	D	MEF2A	TF_Information.txt	4	T253654_3.10;T253656_3.10;T253658_3.10;T253659_3.10	AMBIGUOUS
M10606_2.00	T253656_3.10	M10606_3.10	D	MEF2C	TF_Information.txt	4	T253654_3.10;T253655_3.10;T253658_3.10;T253659_3.10	AMBIGUOUS
M10610_2.00	T253654_3.10	M10610_3.10	I	BORCS8-MEF2B	TF_Information_all_motifs.txt	4	T253655_3.10;T253656_3.10;T253658_3.10;T253659_3.10	AMBIGUOUS
M10616_2.00	T260164_3.10	M10616_3.10	I	MBD2	TF_Information_all_motifs_plus.txt	0		OK
M10623_2.00	T303208_3.10	M10623_3.10	D	RORA	TF_Information.txt	20	T303218_3.10;T303224_3.10;T303206_3.10;T303207_3.10;T303209_3.10;T303211_3.10;T303214_3.10;T303217_3.10;T303220_3.10;T303221_3.10;T303222_3.10;T303223_3.10;T303225_3.10;T303226_3.10;T303227_3.10;T303228_3.10;T303229_3.10;T303231_3.10;T303233_3.10;T303234_3.10	AMBIGUOUS
M10624_2.00	T303210_3.10	M10624_3.10	D	PGR	TF_Information.txt	3	T303216_3.10;T303235_3.10;T303239_3.10	AMBIGUOUS
M10630_2.00	T303219_3.10	M10630_3.10	D	ESRRB	TF_Information.txt	4	T303211_3.10;T303228_3.10;T303241_3.10;T303248_3.10	AMBIGUOUS
M10651_2.00	T303245_3.10	M10651_3.10	D	NR2F2	TF_Information.txt	20	T303218_3.10;T303224_3.10;T303206_3.10;T303207_3.10;T303208_3.10;T303209_3.10;T303211_3.10;T303212_3.10;T303214_3.10;T303217_3.10;T303220_3.10;T303221_3.10;T303222_3.10;T303223_3.10;T303225_3.10;T303226_3.10;T303228_3.10;T303229_3.10;T303231_3.10;T303233_3.10	AMBIGUOUS
M10652_2.00	T303246_3.10	M10652_3.10	D	RXRA	TF_Information.txt	20	T303218_3.10;T303206_3.10;T303208_3.10;T303209_3.10;T303214_3.10;T303217_3.10;T303220_3.10;T303221_3.10;T303222_3.10;T303225_3.10;T303226_3.10;T303227_3.10;T303229_3.10;T303231_3.10;T303233_3.10;T303234_3.10;T303236_3.10;T303237_3.10;T303238_3.10;T303240_3.10	AMBIGUOUS
M10672_2.00	T303208_3.10	M10672_3.10	I	RORA	TF_Information_all_motifs_plus.txt	19	T303209_3.10;T303214_3.10;T303220_3.10;T303223_3.10;T303225_3.10;T303226_3.10;T303229_3.10;T303231_3.10;T303233_3.10;T303237_3.10;T303240_3.10;T303242_3.10;T303243_3.10;T303244_3.10;T303245_3.10;T303246_3.10;T303247_3.10;T303249_3.10;T303250_3.10	AMBIGUOUS
M10676_2.00	T303210_3.10	M10676_3.10	I	PGR	TF_Information_all_motifs_plus.txt	3	T303216_3.10;T303235_3.10;T303239_3.10	AMBIGUOUS
M10681_2.00	T303218_3.10	M10681_3.10	I	NR4A3	TF_Information_all_motifs.txt	14	T303208_3.10;T303214_3.10;T303220_3.10;T303221_3.10;T303229_3.10;T303231_3.10;T303236_3.10;T303237_3.10;T303240_3.10;T303243_3.10;T303245_3.10;T303246_3.10;T303249_3.10;T303250_3.10	AMBIGUOUS
M10690_2.00	T303224_3.10	M10690_3.10	I	NR1H2	TF_Information_all_motifs.txt	17	T303206_3.10;T303207_3.10;T303208_3.10;T303209_3.10;T303213_3.10;T303220_3.10;T303225_3.10;T303229_3.10;T303231_3.10;T303237_3.10;T303240_3.10;T303243_3.10;T303244_3.10;T303245_3.10;T303246_3.10;T303249_3.10;T303250_3.10	AMBIGUOUS
M10693_2.00	T311038_3.10	M10693_3.10	D	TP63	TF_Information.txt	0		OK
M10709_2.00	T317175_3.10	M10709_3.10	D	RELA	TF_Information.txt	0		OK
M10714_2.00	T317167_3.10	M10714_3.10	I	NFKB2	TF_Information_all_motifs_plus.txt	1	T317172_3.10	AMBIGUOUS
M10715_2.00	T317166_3.10	M10715_3.10	I	NFATC3	TF_Information_all_motifs_plus.txt	3	T317168_3.10;T317169_3.10;T317173_3.10	AMBIGUOUS
M10718_2.00	T317166_3.10	M10718_3.10	I	NFATC3	TF_Information_all_motifs_plus.txt	3	T317168_3.10;T317169_3.10;T317173_3.10	AMBIGUOUS
M10730_2.00	T319382_3.10	M10730_3.10	I	RUNX3	TF_Information_all_motifs_plus.txt	2	T319383_3.10;T319384_3.10	AMBIGUOUS
M10740_2.00	T324625_3.10	M10740_3.10	I	SMAD4	TF_Information_all_motifs_plus.txt	0		OK
M10741_2.00	T324622_3.10	M10741_3.10	I	NFIX	TF_Information_all_motifs_plus.txt	3	T324626_3.10;T324627_3.10;T324628_3.10	AMBIGUOUS
M10742_2.00	T324624_3.10	M10742_3.10	I	SMAD9	TF_Information_all_motifs_plus.txt	2	T324629_3.10;T324630_3.10	AMBIGUOUS
M10743_2.00	T324622_3.10	M10743_3.10	I	NFIX	TF_Information_all_motifs_plus.txt	3	T324626_3.10;T324627_3.10;T324628_3.10	AMBIGUOUS
M10746_2.00	T328063_3.10	M10746_3.10	D	SOX4	TF_Information.txt	19	T328080_3.10;T328054_3.10;T328055_3.10;T328059_3.10;T328061_3.10;T328064_3.10;T328065_3.10;T328066_3.10;T328067_3.10;T328068_3.10;T328071_3.10;T328074_3.10;T328075_3.10;T328076_3.10;T328077_3.10;T328078_3.10;T328079_3.10;T328081_3.10;T328082_3.10	AMBIGUOUS
M10748_2.00	T328067_3.10	M10748_3.10	D	SOX5	TF_Information.txt	19	T328080_3.10;T328054_3.10;T328055_3.10;T328059_3.10;T328061_3.10;T328063_3.10;T328064_3.10;T328065_3.10;T328066_3.10;T328068_3.10;T328071_3.10;T328074_3.10;T328075_3.10;T328076_3.10;T328077_3.10;T328078_3.10;T328079_3.10;T328081_3.10;T328082_3.10	AMBIGUOUS
M10749_2.00	T328068_3.10	M10749_3.10	D	SOX3	TF_Information.txt	19	T328080_3.10;T328054_3.10;T328055_3.10;T328059_3.10;T328061_3.10;T328063_3.10;T328064_3.10;T328065_3.10;T328066_3.10;T328067_3.10;T328071_3.10;T328074_3.10;T328075_3.10;T328076_3.10;T328077_3.10;T328078_3.10;T328079_3.10;T328081_3.10;T328082_3.10	AMBIGUOUS
M10754_2.00	T328074_3.10	M10754_3.10	D	SOX17	TF_Information.txt	19	T328080_3.10;T328054_3.10;T328055_3.10;T328059_3.10;T328061_3.10;T328063_3.10;T328064_3.10;T328065_3.10;T328066_3.10;T328067_3.10;T328068_3.10;T328071_3.10;T328075_3.10;T328076_3.10;T328077_3.10;T328078_3.10;T328079_3.10;T328081_3.10;T328082_3.10	AMBIGUOUS
M10761_2.00	T328080_3.10	M10761_3.10	I	SOX1	TF_Information_all_motifs.txt	19	T328054_3.10;T328055_3.10;T328059_3.10;T328061_3.10;T328063_3.10;T328064_3.10;T328065_3.10;T328066_3.10;T328067_3.10;T328068_3.10;T328071_3.10;T328074_3.10;T328075_3.10;T328076_3.10;T328077_3.10;T328078_3.10;T328079_3.10;T328081_3.10;T328082_3.10	AMBIGUOUS
M10762_2.00	T328080_3.10	M10762_3.10	I	SOX1	TF_Information_all_motifs.txt	19	T328054_3.10;T328055_3.10;T328059_3.10;T328061_3.10;T328063_3.10;T328064_3.10;T328065_3.10;T328066_3.10;T328067_3.10;T328068_3.10;T328071_3.10;T328074_3.10;T328075_3.10;T328076_3.10;T328077_3.10;T328078_3.10;T328079_3.10;T328081_3.10;T328082_3.10	AMBIGUOUS
M10767_2.00	T328080_3.10	M10767_3.10	I	SOX1	TF_Information_all_motifs.txt	19	T328054_3.10;T328055_3.10;T328059_3.10;T328061_3.10;T328063_3.10;T328064_3.10;T328065_3.10;T328066_3.10;T328067_3.10;T328068_3.10;T328071_3.10;T328074_3.10;T328075_3.10;T328076_3.10;T328077_3.10;T328078_3.10;T328079_3.10;T328081_3.10;T328082_3.10	AMBIGUOUS
M10779_2.00	T337445_3.10	M10779_3.10	I	STAT5A	TF_Information_all_motifs_plus.txt	1	T337450_3.10	AMBIGUOUS
M10782_2.00	T337446_3.10	M10782_3.10	I	STAT4	TF_Information_all_motifs_plus.txt	0		OK
M10784_2.00	T339892_3.10	M10784_3.10	D	TBX3	TF_Information.txt	3	T339886_3.10;T339889_3.10;T339890_3.10	AMBIGUOUS
M10787_2.00	T339886_3.10	M10787_3.10	I	TBX5	TF_Information_all_motifs_plus.txt	3	T339889_3.10;T339890_3.10;T339892_3.10	AMBIGUOUS
M10788_2.00	T339886_3.10	M10788_3.10	I	TBX5	TF_Information_all_motifs_plus.txt	4	T339887_3.10;T339888_3.10;T339890_3.10;T339898_3.10	AMBIGUOUS
M10791_2.00	T342321_3.10	M10791_3.10	I	TBPL2	TF_Information_all_motifs.txt	1	T342320_3.10	AMBIGUOUS
M10795_2.00	T346528_3.10	M10795_3.10	I	TEAD3	TF_Information_all_motifs_plus.txt	2	T346529_3.10;T346531_3.10	AMBIGUOUS
