motif_id	jaspar_name	jaspar_uniprot_id	tf_exists_in_modcredb	motif_file_exists	motif_ref_exists	db_evidence_type	db_mapping_type	matrix_status	status
MA1868.1	FoxI-c		not_assessed	yes	no			usable	metadata_unavailable
MA1868.2	FoxI-c		not_assessed	yes	no			usable	metadata_unavailable
MA1869.1	FoxK		not_assessed	yes	no			usable	metadata_unavailable
MA1869.2	FoxK		not_assessed	yes	no			usable	metadata_unavailable
MA1870.1	FoxL2		not_assessed	yes	no			usable	metadata_unavailable
MA1870.2	FoxL2		not_assessed	yes	no			usable	metadata_unavailable
MA1871.1	FoxM		not_assessed	yes	no			usable	metadata_unavailable
MA1871.2	FoxM		not_assessed	yes	no			usable	metadata_unavailable
MA1872.1	FoxO		not_assessed	yes	no			usable	metadata_unavailable
MA1872.2	FoxO		not_assessed	yes	no			usable	metadata_unavailable
MA1873.1	FoxQ		not_assessed	yes	no			usable	metadata_unavailable
MA1873.2	FoxQ		not_assessed	yes	no			usable	metadata_unavailable
MA1874.1	GATA-a		not_assessed	yes	no			usable	metadata_unavailable
MA1874.2	GATA-a		not_assessed	yes	no			usable	metadata_unavailable
MA1875.1	GATA1/2/3		not_assessed	yes	no			usable	metadata_unavailable
MA1875.2	GATA1/2/3		not_assessed	yes	no			usable	metadata_unavailable
MA1876.1	Gsx		not_assessed	yes	no			usable	metadata_unavailable
MA1877.1	Hes-b		not_assessed	yes	no			usable	metadata_unavailable
MA1877.2	Hes-b		not_assessed	yes	no			usable	metadata_unavailable
MA1878.1	Hes-c		not_assessed	yes	no			usable	metadata_unavailable
MA1878.2	Hes-c		not_assessed	yes	no			usable	metadata_unavailable
MA1879.1	Hex		not_assessed	yes	no			usable	metadata_unavailable
MA1879.2	Hex		not_assessed	yes	no			usable	metadata_unavailable
MA1880.1	Hey		not_assessed	yes	no			usable	metadata_unavailable
MA1880.2	Hey		not_assessed	yes	no			usable	metadata_unavailable
MA1881.1	Hmbox1		not_assessed	yes	no			usable	metadata_unavailable
MA1881.2	Hmbox1		not_assessed	yes	no			usable	metadata_unavailable
MA1882.1	Hnf1		not_assessed	yes	no			usable	metadata_unavailable
MA1882.2	Hnf1		not_assessed	yes	no			usable	metadata_unavailable
MA1883.1	Hox1		not_assessed	yes	no			usable	metadata_unavailable
MA1883.2	Hox1		not_assessed	yes	no			usable	metadata_unavailable
MA1884.1	Hox3		not_assessed	yes	no			usable	metadata_unavailable
MA1884.2	Hox3		not_assessed	yes	no			usable	metadata_unavailable
MA1885.1	Hox4		not_assessed	yes	no			usable	metadata_unavailable
MA1885.2	Hox4		not_assessed	yes	no			usable	metadata_unavailable
MA1886.1	Hox5		not_assessed	yes	no			usable	metadata_unavailable
MA1886.2	Hox5		not_assessed	yes	no			usable	metadata_unavailable
MA1887.1	Hsf1-2-4		not_assessed	yes	no			usable	metadata_unavailable
MA1887.2	Hsf1-2-4		not_assessed	yes	no			usable	metadata_unavailable
MA1888.1	Irf-b		not_assessed	yes	no			usable	metadata_unavailable
MA1888.2	Irf-b		not_assessed	yes	no			usable	metadata_unavailable
MA1889.1	Isx		not_assessed	yes	no			usable	metadata_unavailable
MA1889.2	Isx		not_assessed	yes	no			usable	metadata_unavailable
MA1890.1	Klf15		not_assessed	yes	no			usable	metadata_unavailable
MA1891.1	Klf3/8/12		not_assessed	yes	no			usable	metadata_unavailable
MA1891.2	Klf3/8/12		not_assessed	yes	no			usable	metadata_unavailable
MA1892.1	Klf5-like		not_assessed	yes	no			usable	metadata_unavailable
MA1892.2	Klf5-like		not_assessed	yes	no			usable	metadata_unavailable
MA1893.1	Klf6-7-like		not_assessed	yes	no			usable	metadata_unavailable
MA1894.1	large-Maf		not_assessed	yes	no			usable	metadata_unavailable
MA1894.2	large-Maf		not_assessed	yes	no			usable	metadata_unavailable
MA1895.1	Lhx3/4		not_assessed	yes	no			usable	metadata_unavailable
MA1895.2	Lhx3/4		not_assessed	yes	no			usable	metadata_unavailable
MA1896.1	Lmx-b		not_assessed	yes	no			usable	metadata_unavailable
MA1896.2	Lmx-b		not_assessed	yes	no			usable	metadata_unavailable
MA1897.1	Max		not_assessed	yes	no			usable	metadata_unavailable
MA1897.2	Max		not_assessed	yes	no			usable	metadata_unavailable
MA1898.1	Meox		not_assessed	yes	no			usable	metadata_unavailable
MA1898.2	Meox		not_assessed	yes	no			usable	metadata_unavailable
MA1899.1	Mitf		not_assessed	yes	no			usable	metadata_unavailable
MA1899.2	Mitf		not_assessed	yes	no			usable	metadata_unavailable
MA1900.1	Mnx		not_assessed	yes	no			usable	metadata_unavailable
MA1900.2	Mnx		not_assessed	yes	no			usable	metadata_unavailable
MA1901.1	Msx		not_assessed	yes	no			usable	metadata_unavailable
MA1901.2	Msx		not_assessed	yes	no			usable	metadata_unavailable
MA1902.1	NFkb		not_assessed	yes	no			usable	metadata_unavailable
MA1902.2	NFkb		not_assessed	yes	no			usable	metadata_unavailable
MA1903.1	Nk-1		not_assessed	yes	no			usable	metadata_unavailable
MA1903.2	Nk-1		not_assessed	yes	no			usable	metadata_unavailable
MA1904.1	Nk-3		not_assessed	yes	no			usable	metadata_unavailable
MA1904.2	Nk-3		not_assessed	yes	no			usable	metadata_unavailable
MA1905.1	Nkx3		not_assessed	yes	no			usable	metadata_unavailable
MA1905.2	Nkx3		not_assessed	yes	no			usable	metadata_unavailable
MA1906.1	Noto		not_assessed	yes	no			usable	metadata_unavailable
MA1906.2	Noto		not_assessed	yes	no			usable	metadata_unavailable
MA1907.1	Otp		not_assessed	yes	no			usable	metadata_unavailable
MA1907.2	Otp		not_assessed	yes	no			usable	metadata_unavailable
MA1908.1	Otx		not_assessed	yes	no			usable	metadata_unavailable
MA1908.2	Otx		not_assessed	yes	no			usable	metadata_unavailable
MA1909.1	Prop		not_assessed	yes	no			usable	metadata_unavailable
MA1909.2	Prop		not_assessed	yes	no			usable	metadata_unavailable
MA1910.1	Rax		not_assessed	yes	no			usable	metadata_unavailable
MA1910.2	Rax		not_assessed	yes	no			usable	metadata_unavailable
MA1911.1	Rel		not_assessed	yes	no			usable	metadata_unavailable
MA1911.2	Rel		not_assessed	yes	no			usable	metadata_unavailable
MA1912.1	Six3/6		not_assessed	yes	no			usable	metadata_unavailable
MA1912.2	Six3/6		not_assessed	yes	no			usable	metadata_unavailable
MA1913.1	small-Maf		not_assessed	yes	no			usable	metadata_unavailable
MA1913.2	small-Maf		not_assessed	yes	no			usable	metadata_unavailable
MA1914.1	Snail		not_assessed	yes	no			usable	metadata_unavailable
MA1914.2	Snail		not_assessed	yes	no			usable	metadata_unavailable
MA1915.1	SoxB1		not_assessed	yes	no			usable	metadata_unavailable
MA1915.2	SoxB1		not_assessed	yes	no			usable	metadata_unavailable
MA1916.1	SoxB2		not_assessed	yes	no			usable	metadata_unavailable
MA1916.2	SoxB2		not_assessed	yes	no			usable	metadata_unavailable
MA1917.1	SoxC		not_assessed	yes	no			usable	metadata_unavailable
MA1917.2	SoxC		not_assessed	yes	no			usable	metadata_unavailable
MA1918.1	SoxF		not_assessed	yes	no			usable	metadata_unavailable
MA1918.2	SoxF		not_assessed	yes	no			usable	metadata_unavailable
MA1919.1	Tbox-a		not_assessed	yes	no			usable	metadata_unavailable
MA1919.2	Tbox-a		not_assessed	yes	no			usable	metadata_unavailable
MA1920.1	Tbox-b		not_assessed	yes	no			usable	metadata_unavailable
MA1920.2	Tbox-b		not_assessed	yes	no			usable	metadata_unavailable
MA1921.1	Tbx15/18/22		not_assessed	yes	no			usable	metadata_unavailable
MA1921.2	Tbx15/18/22		not_assessed	yes	no			usable	metadata_unavailable
MA1922.1	Tbx2/3		not_assessed	yes	no			usable	metadata_unavailable
MA1922.2	Tbx2/3		not_assessed	yes	no			usable	metadata_unavailable
MA1923.1	Tcf3-4-12		not_assessed	yes	no			usable	metadata_unavailable
MA1923.2	Tcf3-4-12		not_assessed	yes	no			usable	metadata_unavailable
MA1924.1	Tlx		not_assessed	yes	no			usable	metadata_unavailable
MA1924.2	Tlx		not_assessed	yes	no			usable	metadata_unavailable
MA1925.1	Uncx-b		not_assessed	yes	no			usable	metadata_unavailable
MA1925.2	Uncx-b		not_assessed	yes	no			usable	metadata_unavailable
MA1926.1	Usf		not_assessed	yes	no			usable	metadata_unavailable
MA1926.2	Usf		not_assessed	yes	no			usable	metadata_unavailable
MA1927.1	YY1-2		not_assessed	yes	no			usable	metadata_unavailable
MA1927.2	YY1-2		not_assessed	yes	no			usable	metadata_unavailable
MA1928.1	BNC2		not_assessed	yes	no			usable	metadata_unavailable
MA1928.2	BNC2		not_assessed	yes	no			usable	metadata_unavailable
MA1929.1	CTCF		not_assessed	yes	no			usable	metadata_unavailable
MA1929.2	CTCF		not_assessed	yes	no			usable	metadata_unavailable
MA1930.1	CTCF		not_assessed	yes	no			usable	metadata_unavailable
MA1930.2	CTCF		not_assessed	yes	no			usable	metadata_unavailable
MA1931.1	ELK1::HOXA1		not_assessed	yes	no			usable	metadata_unavailable
MA1932.1	ELK1::HOXB13		not_assessed	yes	no			usable	metadata_unavailable
MA1932.2	ELK1::HOXB13		not_assessed	yes	no			usable	metadata_unavailable
MA1933.1	ELK1::SREBF2		not_assessed	yes	no			usable	metadata_unavailable
MA1933.2	ELK1::SREBF2		not_assessed	yes	no			usable	metadata_unavailable
MA1934.1	ERF::FIGLA		not_assessed	yes	no			usable	metadata_unavailable
MA1934.2	ERF::FIGLA		not_assessed	yes	no			usable	metadata_unavailable
MA1935.1	ERF::FOXI1		not_assessed	yes	no			usable	metadata_unavailable
MA1935.2	ERF::FOXI1		not_assessed	yes	no			usable	metadata_unavailable
MA1936.1	ERF::FOXO1		not_assessed	yes	no			usable	metadata_unavailable
MA1936.2	ERF::FOXO1		not_assessed	yes	no			usable	metadata_unavailable
MA1937.1	ERF::HOXB13		not_assessed	yes	no			usable	metadata_unavailable
MA1937.2	ERF::HOXB13		not_assessed	yes	no			usable	metadata_unavailable
MA1938.1	ERF::NHLH1		not_assessed	yes	no			usable	metadata_unavailable
MA1938.2	ERF::NHLH1		not_assessed	yes	no			usable	metadata_unavailable
MA1939.1	ERF::SREBF2		not_assessed	yes	no			usable	metadata_unavailable
MA1939.2	ERF::SREBF2		not_assessed	yes	no			usable	metadata_unavailable
MA1940.1	ETV2::DRGX		not_assessed	yes	no			usable	metadata_unavailable
MA1940.2	ETV2::DRGX		not_assessed	yes	no			usable	metadata_unavailable
MA1941.1	ETV2::FIGLA		not_assessed	yes	no			usable	metadata_unavailable
MA1941.2	ETV2::FIGLA		not_assessed	yes	no			usable	metadata_unavailable
MA1942.1	ETV2::FOXI1		not_assessed	yes	no			usable	metadata_unavailable
MA1942.2	ETV2::FOXI1		not_assessed	yes	no			usable	metadata_unavailable
MA1943.1	ETV2::HOXB13		not_assessed	yes	no			usable	metadata_unavailable
MA1943.2	ETV2::HOXB13		not_assessed	yes	no			usable	metadata_unavailable
MA1944.1	ETV5::DRGX		not_assessed	yes	no			usable	metadata_unavailable
MA1944.2	ETV5::DRGX		not_assessed	yes	no			usable	metadata_unavailable
MA1945.1	ETV5::FIGLA		not_assessed	yes	no			usable	metadata_unavailable
MA1945.2	ETV5::FIGLA		not_assessed	yes	no			usable	metadata_unavailable
MA1946.1	ETV5::FOXI1		not_assessed	yes	no			usable	metadata_unavailable
MA1946.2	ETV5::FOXI1		not_assessed	yes	no			usable	metadata_unavailable
MA1947.1	ETV5::FOXO1		not_assessed	yes	no			usable	metadata_unavailable
MA1947.2	ETV5::FOXO1		not_assessed	yes	no			usable	metadata_unavailable
MA1948.1	ETV5::HOXA2		not_assessed	yes	no			usable	metadata_unavailable
MA1948.2	ETV5::HOXA2		not_assessed	yes	no			usable	metadata_unavailable
MA1949.1	FLI1::DRGX		not_assessed	yes	no			usable	metadata_unavailable
MA1949.2	FLI1::DRGX		not_assessed	yes	no			usable	metadata_unavailable
MA1950.1	FLI1::FOXI1		not_assessed	yes	no			usable	metadata_unavailable
MA1950.2	FLI1::FOXI1		not_assessed	yes	no			usable	metadata_unavailable
MA1951.1	FOS		not_assessed	yes	no			usable	metadata_unavailable
MA1951.2	FOS		not_assessed	yes	no			usable	metadata_unavailable
MA1952.1	FOXJ2::ELF1		not_assessed	yes	no			usable	metadata_unavailable
MA1952.2	FOXJ2::ELF1		not_assessed	yes	no			usable	metadata_unavailable
MA1953.1	FOXO1::ELF1		not_assessed	yes	no			usable	metadata_unavailable
MA1953.2	FOXO1::ELF1		not_assessed	yes	no			usable	metadata_unavailable
MA1954.1	FOXO1::ELK1		not_assessed	yes	no			usable	metadata_unavailable
MA1954.2	FOXO1::ELK1		not_assessed	yes	no			usable	metadata_unavailable
MA1955.1	FOXO1::ELK3		not_assessed	yes	no			usable	metadata_unavailable
MA1955.2	FOXO1::ELK3		not_assessed	yes	no			usable	metadata_unavailable
MA1956.1	FOXO1::FLI1		not_assessed	yes	no			usable	metadata_unavailable
MA1956.2	FOXO1::FLI1		not_assessed	yes	no			usable	metadata_unavailable
MA1957.1	HOXB2::ELK1		not_assessed	yes	no			usable	metadata_unavailable
MA1958.1	HOXD12::ELK1		not_assessed	yes	no			usable	metadata_unavailable
MA1958.2	HOXD12::ELK1		not_assessed	yes	no			usable	metadata_unavailable
MA1959.1	KLF7		not_assessed	yes	no			usable	metadata_unavailable
MA1959.2	KLF7		not_assessed	yes	no			usable	metadata_unavailable
MA1960.1	MGA::EVX1		not_assessed	yes	no			usable	metadata_unavailable
MA1960.2	MGA::EVX1		not_assessed	yes	no			usable	metadata_unavailable
MA1961.1	PATZ1		not_assessed	yes	no			usable	metadata_unavailable
MA1961.2	PATZ1		not_assessed	yes	no			usable	metadata_unavailable
MA1962.1	POU2F1::SOX2		not_assessed	yes	no			usable	metadata_unavailable
MA1963.1	SATB1		not_assessed	yes	no			usable	metadata_unavailable
MA1963.2	SATB1		not_assessed	yes	no			usable	metadata_unavailable
MA1964.1	SMAD2		not_assessed	yes	no			usable	metadata_unavailable
MA1964.2	SMAD2		not_assessed	yes	no			usable	metadata_unavailable
MA1965.1	SP5		not_assessed	yes	no			usable	metadata_unavailable
MA1965.2	SP5		not_assessed	yes	no			usable	metadata_unavailable
MA1966.1	TFAP4::ETV1		not_assessed	yes	no			usable	metadata_unavailable
MA1966.2	TFAP4::ETV1		not_assessed	yes	no			usable	metadata_unavailable
MA1967.1	TFAP4::FLI1		not_assessed	yes	no			usable	metadata_unavailable
MA1967.2	TFAP4::FLI1		not_assessed	yes	no			usable	metadata_unavailable
MA1968.1	TFCP2		not_assessed	yes	no			usable	metadata_unavailable
MA1968.2	TFCP2		not_assessed	yes	no			usable	metadata_unavailable
MA1969.1	THRA		not_assessed	yes	no			usable	metadata_unavailable
MA1969.2	THRA		not_assessed	yes	no			usable	metadata_unavailable
MA1970.1	TRPS1		not_assessed	yes	no			usable	metadata_unavailable
MA1970.2	TRPS1		not_assessed	yes	no			usable	metadata_unavailable
MA1971.1	ZBED2		not_assessed	yes	no			usable	metadata_unavailable
MA1971.2	ZBED2		not_assessed	yes	no			usable	metadata_unavailable
MA1972.1	ZFP14		not_assessed	yes	no			usable	metadata_unavailable
MA1973.1	ZKSCAN3		not_assessed	yes	no			usable	metadata_unavailable
MA1973.2	ZKSCAN3		not_assessed	yes	no			usable	metadata_unavailable
MA1974.1	ZNF211		not_assessed	yes	no			usable	metadata_unavailable
MA1974.2	ZNF211		not_assessed	yes	no			usable	metadata_unavailable
MA1975.1	ZNF214		not_assessed	yes	no			usable	metadata_unavailable
MA1975.2	ZNF214		not_assessed	yes	no			usable	metadata_unavailable
MA1976.1	ZNF320		not_assessed	yes	no			usable	metadata_unavailable
MA1976.2	ZNF320		not_assessed	yes	no			usable	metadata_unavailable
MA1977.1	ZNF324		not_assessed	yes	no			usable	metadata_unavailable
MA1977.2	ZNF324		not_assessed	yes	no			usable	metadata_unavailable
MA1978.1	ZNF354A		not_assessed	yes	no			usable	metadata_unavailable
MA1978.2	ZNF354A		not_assessed	yes	no			usable	metadata_unavailable
MA1979.1	ZNF416		not_assessed	yes	no			usable	metadata_unavailable
MA1979.2	ZNF416		not_assessed	yes	no			usable	metadata_unavailable
MA1980.1	ZNF418		not_assessed	yes	no			usable	metadata_unavailable
MA1981.1	ZNF530		not_assessed	yes	no			usable	metadata_unavailable
MA1981.2	ZNF530		not_assessed	yes	no			usable	metadata_unavailable
MA1982.1	ZNF574		not_assessed	yes	no			usable	metadata_unavailable
MA1982.2	ZNF574		not_assessed	yes	no			usable	metadata_unavailable
MA1983.1	ZNF582		not_assessed	yes	no			usable	metadata_unavailable
MA1983.2	ZNF582		not_assessed	yes	no			usable	metadata_unavailable
MA1984.1	ZNF667		not_assessed	yes	no			usable	metadata_unavailable
MA1984.2	ZNF667		not_assessed	yes	no			usable	metadata_unavailable
MA1985.1	ZNF669		not_assessed	yes	no			usable	metadata_unavailable
MA1986.1	ZNF692		not_assessed	yes	no			usable	metadata_unavailable
MA1986.2	ZNF692		not_assessed	yes	no			usable	metadata_unavailable
MA1987.1	ZNF701		not_assessed	yes	no			usable	metadata_unavailable
MA1987.2	ZNF701		not_assessed	yes	no			usable	metadata_unavailable
MA1988.1	Atf3		not_assessed	yes	no			usable	metadata_unavailable
MA1988.2	Atf3		not_assessed	yes	no			usable	metadata_unavailable
MA1989.1	Bcl11B		not_assessed	yes	no			usable	metadata_unavailable
MA1989.2	Bcl11B		not_assessed	yes	no			usable	metadata_unavailable
MA1990.1	Gli1		not_assessed	yes	no			usable	metadata_unavailable
MA1990.2	Gli1		not_assessed	yes	no			usable	metadata_unavailable
MA1991.1	Hnf1A		not_assessed	yes	no			usable	metadata_unavailable
MA1991.2	Hnf1A		not_assessed	yes	no			usable	metadata_unavailable
MA1992.1	Ikzf3		not_assessed	yes	no			usable	metadata_unavailable
MA1992.2	Ikzf3		not_assessed	yes	no			usable	metadata_unavailable
MA1993.1	Neurod2		not_assessed	yes	no			usable	metadata_unavailable
MA1993.2	Neurod2		not_assessed	yes	no			usable	metadata_unavailable
MA1994.1	Nkx2-1		not_assessed	yes	no			usable	metadata_unavailable
MA1994.2	Nkx2-1		not_assessed	yes	no			usable	metadata_unavailable
MA1995.1	Npas4		not_assessed	yes	no			usable	metadata_unavailable
MA1995.2	Npas4		not_assessed	yes	no			usable	metadata_unavailable
MA1996.1	Nr1H2		not_assessed	yes	no			usable	metadata_unavailable
MA1996.2	Nr1H2		not_assessed	yes	no			usable	metadata_unavailable
MA1997.1	Olig2		not_assessed	yes	no			usable	metadata_unavailable
MA1997.2	Olig2		not_assessed	yes	no			usable	metadata_unavailable
MA1998.1	Prdm14		not_assessed	yes	no			usable	metadata_unavailable
MA1998.2	Prdm14		not_assessed	yes	no			usable	metadata_unavailable
MA1999.1	Prdm5		not_assessed	yes	no			usable	metadata_unavailable
MA1999.2	Prdm5		not_assessed	yes	no			usable	metadata_unavailable
MA2001.1	Six4		not_assessed	yes	no			usable	metadata_unavailable
MA2001.2	Six4		not_assessed	yes	no			usable	metadata_unavailable
MA2002.1	Zfp335		not_assessed	yes	no			usable	metadata_unavailable
MA2002.2	Zfp335		not_assessed	yes	no			usable	metadata_unavailable
MA2003.1	NKX2-4		not_assessed	yes	no			usable	metadata_unavailable
MA2003.2	NKX2-4		not_assessed	yes	no			usable	metadata_unavailable
MA2005.1	NAC016		not_assessed	yes	no			usable	metadata_unavailable
MA2005.2	NAC016		not_assessed	yes	no			usable	metadata_unavailable
MA2006.1	NAC020		not_assessed	yes	no			usable	metadata_unavailable
MA2006.2	NAC020		not_assessed	yes	no			usable	metadata_unavailable
MA2007.1	MYB107		not_assessed	yes	no			usable	metadata_unavailable
MA2007.2	MYB107		not_assessed	yes	no			usable	metadata_unavailable
MA2008.1	MYB99		not_assessed	yes	no			usable	metadata_unavailable
MA2008.2	MYB99		not_assessed	yes	no			usable	metadata_unavailable
MA2009.1	NAC010		not_assessed	yes	no			usable	metadata_unavailable
MA2009.2	NAC010		not_assessed	yes	no			usable	metadata_unavailable
MA2010.1	SMB		not_assessed	yes	no			usable	metadata_unavailable
MA2010.2	SMB		not_assessed	yes	no			usable	metadata_unavailable
